City,Airport,IATA,ICAO,Date,Arrivals,Departures
Барнаул,Барнаул,BAX,UNBB,2021-05-07,6,5
Барнаул,Барнаул,BAX,UNBB,2021-05-06,6,5
Барнаул,Барнаул,BAX,UNBB,2021-05-05,5,5
Барнаул,Барнаул,BAX,UNBB,2021-05-04,6,6
Барнаул,Барнаул,BAX,UNBB,2021-05-03,5,6
Барнаул,Барнаул,BAX,UNBB,2021-05-02,6,6
Барнаул,Барнаул,BAX,UNBB,2021-05-01,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-30,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-29,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-28,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-27,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-26,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-25,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-24,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-23,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-22,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-21,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-20,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-19,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-18,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-17,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-16,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-15,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-14,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-13,4,5
Барнаул,Барнаул,BAX,UNBB,2021-04-12,5,4
Барнаул,Барнаул,BAX,UNBB,2021-04-11,5,4
Барнаул,Барнаул,BAX,UNBB,2021-04-10,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-09,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-08,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-07,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-06,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-05,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-04,5,5
Барнаул,Барнаул,BAX,UNBB,2021-04-03,4,5
Барнаул,Барнаул,BAX,UNBB,2021-04-02,4,4
Барнаул,Барнаул,BAX,UNBB,2021-04-01,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-31,4,5
Барнаул,Барнаул,BAX,UNBB,2021-03-30,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-29,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-28,4,5
Барнаул,Барнаул,BAX,UNBB,2021-03-27,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-26,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-25,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-24,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-23,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-22,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-21,4,3
Барнаул,Барнаул,BAX,UNBB,2021-03-20,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-19,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-18,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-17,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-16,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-15,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-14,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-13,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-12,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-11,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-10,4,4
Барнаул,Барнаул,BAX,UNBB,2021-03-09,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-08,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-07,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-06,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-05,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-04,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-03,5,5
Барнаул,Барнаул,BAX,UNBB,2021-03-02,5,4
Барнаул,Барнаул,BAX,UNBB,2021-03-01,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-28,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-27,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-26,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-25,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-24,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-23,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-22,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-21,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-20,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-19,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-18,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-17,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-16,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-15,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-14,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-13,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-12,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-11,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-10,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-09,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-08,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-07,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-06,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-05,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-04,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-03,4,3
Барнаул,Барнаул,BAX,UNBB,2021-02-02,4,4
Барнаул,Барнаул,BAX,UNBB,2021-02-01,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-31,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-30,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-29,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-28,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-27,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-26,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-25,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-24,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-23,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-22,4,3
Барнаул,Барнаул,BAX,UNBB,2021-01-21,4,3
Барнаул,Барнаул,BAX,UNBB,2021-01-20,4,3
Барнаул,Барнаул,BAX,UNBB,2021-01-19,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-18,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-17,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-16,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-15,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-14,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-13,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-12,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-11,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-10,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-09,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-08,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-07,4,3
Барнаул,Барнаул,BAX,UNBB,2021-01-06,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-05,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-04,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-03,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-02,4,4
Барнаул,Барнаул,BAX,UNBB,2021-01-01,5,5
Барнаул,Барнаул,BAX,UNBB,2020-12-31,5,5
Барнаул,Барнаул,BAX,UNBB,2020-12-30,5,5
Барнаул,Барнаул,BAX,UNBB,2020-12-29,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-28,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-27,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-26,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-25,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-24,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-23,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-22,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-21,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-20,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-19,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-18,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-17,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-16,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-15,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-14,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-13,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-12,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-11,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-10,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-09,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-08,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-07,4,3
Барнаул,Барнаул,BAX,UNBB,2020-12-06,3,3
Барнаул,Барнаул,BAX,UNBB,2020-12-05,3,4
Барнаул,Барнаул,BAX,UNBB,2020-12-04,3,4
Барнаул,Барнаул,BAX,UNBB,2020-12-03,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-02,4,4
Барнаул,Барнаул,BAX,UNBB,2020-12-01,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-30,3,4
Барнаул,Барнаул,BAX,UNBB,2020-11-29,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-28,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-27,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-26,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-25,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-24,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-23,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-22,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-21,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-20,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-19,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-18,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-17,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-16,5,4
Барнаул,Барнаул,BAX,UNBB,2020-11-15,5,4
Барнаул,Барнаул,BAX,UNBB,2020-11-14,5,4
Барнаул,Барнаул,BAX,UNBB,2020-11-13,5,4
Барнаул,Барнаул,BAX,UNBB,2020-11-12,4,3
Барнаул,Барнаул,BAX,UNBB,2020-11-11,4,3
Барнаул,Барнаул,BAX,UNBB,2020-11-10,4,3
Барнаул,Барнаул,BAX,UNBB,2020-11-09,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-08,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-07,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-06,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-05,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-04,4,4
Барнаул,Барнаул,BAX,UNBB,2020-11-03,4,3
Барнаул,Барнаул,BAX,UNBB,2020-11-02,4,3
Барнаул,Барнаул,BAX,UNBB,2020-11-01,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-31,3,3
Барнаул,Барнаул,BAX,UNBB,2020-10-30,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-29,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-28,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-27,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-26,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-25,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-24,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-23,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-22,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-21,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-20,4,3
Барнаул,Барнаул,BAX,UNBB,2020-10-19,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-18,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-17,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-16,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-15,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-14,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-13,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-12,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-11,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-10,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-09,4,4
Барнаул,Барнаул,BAX,UNBB,2020-10-08,4,5
Барнаул,Барнаул,BAX,UNBB,2020-10-07,4,5
Барнаул,Барнаул,BAX,UNBB,2020-10-06,5,5
Барнаул,Барнаул,BAX,UNBB,2020-10-05,5,5
Барнаул,Барнаул,BAX,UNBB,2020-10-04,5,5
Барнаул,Барнаул,BAX,UNBB,2020-10-03,5,5
Барнаул,Барнаул,BAX,UNBB,2020-10-02,5,5
Барнаул,Барнаул,BAX,UNBB,2020-10-01,5,5
Барнаул,Барнаул,BAX,UNBB,2020-09-30,6,5
Барнаул,Барнаул,BAX,UNBB,2020-09-29,5,5
Барнаул,Барнаул,BAX,UNBB,2020-09-28,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-27,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-26,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-25,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-24,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-23,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-22,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-21,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-20,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-19,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-18,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-17,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-16,7,6
Барнаул,Барнаул,BAX,UNBB,2020-09-15,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-14,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-13,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-12,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-11,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-10,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-09,5,6
Барнаул,Барнаул,BAX,UNBB,2020-09-08,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-07,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-06,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-05,6,6
Барнаул,Барнаул,BAX,UNBB,2020-09-04,7,6
Барнаул,Барнаул,BAX,UNBB,2020-09-03,8,8
Барнаул,Барнаул,BAX,UNBB,2020-09-02,8,8
Барнаул,Барнаул,BAX,UNBB,2020-09-01,9,8
Барнаул,Барнаул,BAX,UNBB,2020-08-31,9,8
Барнаул,Барнаул,BAX,UNBB,2020-08-30,8,8
Барнаул,Барнаул,BAX,UNBB,2020-08-29,8,8
Барнаул,Барнаул,BAX,UNBB,2020-08-28,8,8
Барнаул,Барнаул,BAX,UNBB,2020-08-27,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-26,7,6
Барнаул,Барнаул,BAX,UNBB,2020-08-25,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-24,6,7
Барнаул,Барнаул,BAX,UNBB,2020-08-23,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-22,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-21,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-20,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-19,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-18,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-17,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-16,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-15,6,7
Барнаул,Барнаул,BAX,UNBB,2020-08-14,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-13,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-12,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-11,6,7
Барнаул,Барнаул,BAX,UNBB,2020-08-10,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-09,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-08,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-07,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-06,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-05,6,6
Барнаул,Барнаул,BAX,UNBB,2020-08-04,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-03,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-02,7,7
Барнаул,Барнаул,BAX,UNBB,2020-08-01,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-31,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-30,7,6
Барнаул,Барнаул,BAX,UNBB,2020-07-29,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-28,5,6
Барнаул,Барнаул,BAX,UNBB,2020-07-27,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-26,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-25,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-24,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-23,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-22,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-21,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-20,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-19,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-18,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-17,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-16,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-15,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-14,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-13,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-12,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-11,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-10,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-09,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-08,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-07,6,6
Барнаул,Барнаул,BAX,UNBB,2020-07-06,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-05,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-04,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-03,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-02,5,5
Барнаул,Барнаул,BAX,UNBB,2020-07-01,5,4
Барнаул,Барнаул,BAX,UNBB,2020-06-30,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-29,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-28,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-27,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-26,3,4
Барнаул,Барнаул,BAX,UNBB,2020-06-25,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-24,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-23,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-22,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-21,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-20,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-19,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-18,4,4
Барнаул,Барнаул,BAX,UNBB,2020-06-17,4,3
Барнаул,Барнаул,BAX,UNBB,2020-06-16,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-15,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-14,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-13,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-12,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-11,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-10,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-09,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-08,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-07,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-06,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-05,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-04,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-03,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-02,3,3
Барнаул,Барнаул,BAX,UNBB,2020-06-01,3,3
Барнаул,Барнаул,BAX,UNBB,2020-05-31,3,3
Барнаул,Барнаул,BAX,UNBB,2020-05-30,3,3
Барнаул,Барнаул,BAX,UNBB,2020-05-29,3,2
Барнаул,Барнаул,BAX,UNBB,2020-05-28,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-27,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-26,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-25,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-24,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-23,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-22,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-21,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-20,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-19,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-18,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-17,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-16,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-15,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-14,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-13,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-11,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-10,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-09,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-08,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-07,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-06,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-05,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-04,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-03,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-02,2,2
Барнаул,Барнаул,BAX,UNBB,2020-05-01,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-30,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-29,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-28,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-27,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-26,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-25,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-24,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-23,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-22,1,2
Барнаул,Барнаул,BAX,UNBB,2020-04-21,2,2
Барнаул,Барнаул,BAX,UNBB,2020-04-20,2,2
